stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0
12hpf,1.93,0,0,0,0,0,0
2dpf,3.34,0,0.83,0,0,0,2.5
3dpf,6.9,0,0.57,0,0,0,0
5dpf,22.22,1.03,3.1,4.13,1.03,1.55,3.1
10dpf,3.14,0,0,0,0,0,0.63
