stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,4.1,0,0,0
19hpf,0,0,0,0,37.22,0,0,0
24hpf,3,0,0,0,74,0,0,4
2dpf,1.67,0,0,0,42.54,0.83,0,5.84
3dpf,4.02,0,0,0.57,28.16,8.05,0,1.72
5dpf,1.03,0,0,1.55,30.49,5.17,2.58,24.81
10dpf,3.14,0.63,0.63,5.02,40.79,1.88,1.26,3.14
