stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1,0
2dpf,0.83,0,2.5,2.5,0,0
3dpf,2.87,5.75,2.3,4.02,0,0
5dpf,4.65,5.17,0.52,9.82,2.07,0.52
10dpf,1.26,33.26,0.63,3.77,0,0
