stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,10.32,0,0,0,0,0,0,10.32,10.32
12hpf,5.78,0,0,0,0,1.93,0,9.64,1.93,9.64
14hpf,56.85,0,23.41,3.34,10.03,0,0,10.03,26.75,76.91
16hpf,49.22,10.25,10.25,6.15,16.41,32.81,2.05,14.36,30.76,65.63
19hpf,81,0,0,6.57,6.57,4.38,0,0,4.38,50.35
24hpf,55,1,0,3,10,16,8,1,13,30
2dpf,232.71,0.83,17.52,57.55,110.93,243.55,45.87,8.34,55.05,203.51
3dpf,386.16,7.47,10.34,19.54,18.96,137.34,5.75,0,10.92,36.78
5dpf,129.72,16.02,36.69,85.79,33.59,231.02,29.46,9.82,38.76,183.47
10dpf,271.09,21.96,49.58,72.79,20.08,228.42,27.61,1.26,32.63,58.36
