stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,3.34,0,0,0.83,0,0,0.83
3dpf,6.32,12.64,0,0,2.3,0,0,0.57
5dpf,2.58,13.44,1.03,0,5.17,1.03,1.03,4.13
10dpf,0.63,22.59,0,0.63,0.63,0,0,0
