stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,0,0,0
3dpf,0,0.57,0.57,0,0,0,0
5dpf,0,15.5,0.52,1.03,5.17,1.03,5.17
10dpf,1.88,11.92,0,0,3.14,0,6.28
