stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.67,0.83,0.83,3.34
3dpf,1.15,1.72,0,0,0,0,0,2.3
5dpf,0,0.52,0.52,0.52,0,0,0,9.82
10dpf,0.63,1.26,0,0,1.26,0,0,9.41
