stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.17,0,0.83,0.83,5.84,0.83,1.67,1.67
3dpf,28.16,0,0,0,5.75,0,0.57,1.15
5dpf,0.52,0.52,1.03,0,2.07,0,2.07,6.2
10dpf,11.92,0,0,0,3.77,0,3.14,0.63
