stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
3dpf,6.9,0.57,0,0,0.57,3.45,0.57,0
5dpf,0,0,0.52,1.55,1.03,4.13,0,0.52
