stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0.83,0,0.83,1.67,0.83,0,16.68
3dpf,2.87,0,0,0,1.15,0,0.57,9.19
5dpf,0,0.52,0.52,0.52,2.58,0,0.52,25.32
10dpf,1.88,0,1.26,0,0,0,0,11.3
