stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
14hpf,0,0,0,0,0,0,6.69
19hpf,0,0,0,0,0,0,10.95
24hpf,0,0,0,0,0,0,1
2dpf,1.67,0,0,0.83,0.83,0,76.73
3dpf,4.6,0,0,0,0,0,22.99
5dpf,1.03,0,0.52,0,1.55,0.52,70.29
10dpf,1.88,0.63,0,0,1.26,0,20.08
