stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,1
2dpf,20.85,0,0.83,7.51,19.18,39.2,1.67,6.67,34.2
3dpf,7.47,0.57,3.45,2.3,4.02,68.38,0,3.45,5.17
5dpf,22.22,7.75,5.17,11.37,8.79,82.18,4.65,4.13,25.84
10dpf,7.53,1.88,13.18,8.16,6.28,70.91,0,3.14,7.53
