stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0,0,1.67,1.67,3.34,1.67,2.5
3dpf,16.09,0.57,0,2.3,0,4.6,1.15,0.57
5dpf,1.03,0.52,0.52,1.55,0,10.34,0,1.55
10dpf,5.02,0,0.63,0,0,6.28,0,0
