stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,16.68,0.83,0.83,0.83,3.34,1.67,1.67,0,10.84
3dpf,23.56,0.57,0,0,4.6,7.47,0.57,2.3,6.9
5dpf,13.44,0,0,0.52,3.1,9.82,1.03,1.55,15.5
10dpf,13.81,0,0.63,0,1.26,4.39,0.63,2.51,1.88
