stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0,0,1.67,0
3dpf,0.57,1.15,1.15,0,0.57,0,0
5dpf,1.03,8.27,2.07,1.03,1.03,0.52,0.52
10dpf,0,9.41,0,0,0,0,0
