stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,10.84,0,0.83,0.83,0
3dpf,4.02,0,0.57,23.56,0,1.15,0.57,0
5dpf,2.07,0,2.07,114.74,0.52,4.13,0,4.13
10dpf,2.51,1.26,0.63,65.26,0.63,0.63,1.88,1.88
