stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0,3.34,0,5,2.5,2.5,2.5
3dpf,25.86,0,0,0.57,1.15,9.77,2.3,0.57,0.57
5dpf,4.13,1.03,1.55,7.24,0.52,8.79,3.1,1.03,3.1
10dpf,20.71,2.51,0,4.39,0.63,6.9,0,1.26,0
