stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6441.52,113.55,30.97,0,1125.2,82.58,0,206.46,2560.09,2353.63
12hpf,5850.72,192.78,36.63,179.28,1501.72,260.25,15.42,356.63,2656.44,1864.13
14hpf,5724.69,86.94,257.48,351.11,1177.04,531.67,96.97,143.79,2190.23,2267.14
16hpf,4809.17,219.44,381.45,332.23,1556.57,609.09,157.91,219.44,2118.49,2393.3
19hpf,7478.25,61.3,164.19,234.24,926.03,387.49,218.92,89.76,770.59,2495.67
24hpf,5478,107,1171,340,1472,637,272,39,1873,1232
2dpf,2857.54,90.91,235.21,323.62,1490.49,1958.41,300.27,48.38,758.18,935.83
3dpf,5693.01,121.25,136.19,144.81,142.51,1797.49,82.75,0,222.39,358
5dpf,847.6,83.73,432.07,360.23,231.02,2260.09,146.78,152.46,567.48,1763.42
10dpf,2357.64,158.14,446.18,355.18,180.73,2531.47,120.49,5.02,453.71,395.35
