stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0
24hpf,1,0,0,2,2,0,0,0
2dpf,2.5,0,0.83,0.83,1.67,5.84,0.83,14.18
3dpf,6.9,0,0.57,0,17.24,0.57,0,6.32
5dpf,5.17,0,2.58,0,31.53,2.07,1.55,31.01
10dpf,7.53,0.63,5.02,0,50.83,2.51,0.63,4.39
