stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,0,0,0,0,0,0,0,10.32,216.78
12hpf,26.99,11.57,0,1.93,42.41,50.12,0,7.71,5.78,314.22
14hpf,23.41,0,3.34,3.34,6.69,20.06,0,3.34,3.34,66.88
16hpf,77.93,18.46,24.61,14.36,26.66,20.51,2.05,2.05,41.02,164.07
19hpf,249.57,2.19,6.57,13.14,24.08,4.38,17.51,0,10.95,227.68
24hpf,66,7,164,12,27,8,20,0,26,73
2dpf,200.18,4.17,49.21,34.2,89.25,212.69,36.7,5.84,65.89,140.96
3dpf,1201.01,17.81,55.74,33.33,37.35,495.92,10.34,0,18.39,102.86
5dpf,341.11,32.56,122.49,171.59,57.37,998.51,73.39,62.54,160.73,688.42
10dpf,1052.37,109.82,138.68,112.33,25.1,521.48,28.87,0.63,76.56,112.33
