stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,7.71,0,0,0,0,0,0,0
16hpf,6.15,0,0,0,0,0,0,0
19hpf,2.19,0,0,0,0,0,0,0
24hpf,6,0,0,0,0,0,0,2
2dpf,73.4,0,0.83,0.83,3.34,0,1.67,6.67
3dpf,144.24,0,1.15,0.57,2.3,0,1.15,3.45
5dpf,7.75,0,2.07,0.52,2.58,0.52,0,5.17
10dpf,38.28,1.26,1.26,0,0.63,0,0,0.63
