stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,19.28,0,0
14hpf,0,0,0,0,0,0,3.34,0,0
16hpf,4.1,0,0,0,0,0,2.05,0,0
24hpf,14,0,1,0,0,0,10,5,1
2dpf,32.53,0,1.67,5.84,21.69,0,0.83,1.67,1.67
3dpf,4.02,0,0,0,5.75,0,0,0,0
5dpf,30.49,0.52,1.55,0.52,15.5,0,0,3.1,4.13
10dpf,5.02,0,0,0.63,11.3,0.63,0,0.63,0
