stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,20.85,3.34,1.67,2.5,49.21,1.67,0.83,7.51,6.67
3dpf,36.78,0,1.15,0,44.82,0,0,1.15,5.17
5dpf,9.82,9.3,3.1,0.52,46,2.07,0.52,6.2,16.54
10dpf,24.47,8.79,1.26,0.63,18.2,0.63,0,0.63,2.51
