stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,2.3,0,0,0,0,0,0
5dpf,2.07,0.52,0.52,0.52,5.17,0.52,1.03
10dpf,3.14,0,0,0,1.26,0,1.26
