stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,2,0,0,0,0,0
2dpf,0.83,5.84,0,0,0,0,0
3dpf,0,5.75,0,0,0,0,0
5dpf,1.03,10.34,0,0.52,1.03,0,2.07
10dpf,0.63,64.64,0.63,0,0.63,0.63,0
