stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0,0.83,0,0
3dpf,2.87,0,0,1.15,0.57
5dpf,2.58,0.52,0.52,2.58,1.03
10dpf,3.77,0,0,0.63,0
