stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,8.34,1.67,1.67,2.5,0,0,1.67,0.83
3dpf,13.22,0.57,0.57,8.62,0.57,0,0.57,1.72
5dpf,0.52,0.52,0.52,2.58,0,0.52,0,2.07
10dpf,3.14,0,0,3.77,0.63,0,0,0
