stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,4552.42,51.61,20.65,0,825.84,72.26,0,123.88,2116.2,1445.21
12hpf,4399.13,107.95,17.35,138.8,1133.52,210.12,11.57,144.58,2294.02,1339.79
14hpf,3755.16,46.81,200.63,200.63,959.69,417.98,90.28,43.47,1782.28,1394.39
16hpf,3820.67,155.86,360.94,164.07,1242.8,502.45,149.71,77.93,1776.01,1776.01
19hpf,5120.5,39.41,133.54,78.81,689.59,306.49,179.51,15.32,661.13,1033.3
24hpf,2896,66,546,61,675,308,157,7,1116,389
2dpf,421.21,31.69,39.2,40.87,221.03,389.51,55.05,5,230.2,119.27
3dpf,868.86,42.52,42.52,32.18,38.5,487.3,29.31,0,108.61,139.64
5dpf,355.06,34.11,201.56,126.11,98.2,1378.38,68.22,101.82,440.85,879.13
10dpf,648.24,87.85,151.24,159.39,99.78,1735.13,55.85,1.88,425.47,163.79
