stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,2.05,0,2.05,2.05,2.05,0
19hpf,0,0,0,17.51,0,0,0,0,0
24hpf,3,0,0,44,0,0,0,0,0
2dpf,14.18,0,0.83,115.94,2.5,9.17,0.83,2.5,50.04
3dpf,162.62,1.15,0,54.02,1.15,40.23,2.3,2.3,13.22
5dpf,14.47,0.52,4.65,115.25,1.03,23.77,1.55,2.58,78.56
10dpf,73.42,0.63,3.77,71.54,1.26,16.32,1.26,1.26,3.14
