stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0.83,0,5.84,0.83,0,0
3dpf,1.72,1.72,0,0,2.3,0.57,0,0
5dpf,1.03,5.17,0,0,0.52,1.03,0.52,0.52
10dpf,2.51,5.02,0,0.63,2.51,3.14,0,0
