stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,0,0,0,10.32,0,0,20.65,10.32,0
12hpf,5.78,1.93,0,0,0,0,0,0,0,0
14hpf,20.06,0,0,0,3.34,3.34,3.34,3.34,3.34,0
16hpf,20.51,0,0,0,6.15,0,0,0,6.15,2.05
19hpf,17.51,2.19,0,2.19,0,0,0,0,0,0
24hpf,29,0,1,2,4,5,0,0,2,0
2dpf,201.85,2.5,7.51,38.37,79.24,124.28,15.01,2.5,47.54,42.54
3dpf,1055.05,6.32,3.45,13.22,21.26,243.07,12.07,0,15.52,39.08
5dpf,81.14,6.2,23.26,35.14,16.02,156.6,10.85,6.72,26.36,188.13
10dpf,249.76,5.65,17.57,12.55,8.16,74.68,5.02,0,11.3,12.55
