stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,20.65,0,0,20.65,20.65,41.29
12hpf,152.29,13.49,11.57,7.71,50.12,38.56,0,188.92,69.4,115.67
14hpf,107,0,16.72,3.34,23.41,20.06,0,80.25,23.41,183.91
16hpf,168.17,22.56,30.76,26.66,84.08,38.97,8.2,114.85,82.03,332.23
19hpf,238.62,0,30.65,8.76,37.22,26.27,6.57,59.11,15.32,170.76
24hpf,304,5,83,21,99,69,51,20,64,161
2dpf,416.2,3.34,35.87,37.53,152.64,432.89,54.21,23.35,105.09,116.77
3dpf,1335.48,28.16,21.26,22.99,24.71,371.8,13.79,0,22.41,37.93
5dpf,164.35,15.5,64.09,59.44,24.81,365.4,19.64,14.99,59.44,202.08
10dpf,421.07,47.69,59.62,37.65,13.81,221.52,10.67,0,33.26,39.53
