stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5,0,1.67,3.34,5,0.83,0,1.67
3dpf,5.17,1.15,0,0.57,1.15,0,0,0.57
5dpf,1.03,1.03,2.07,0.52,3.62,0,1.03,2.58
10dpf,1.26,0,0,0,1.26,0,0,0
