stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,1,0,0,0,1,0
2dpf,21.69,0,4.17,32.53,63.39,2.5,4.17,11.68,23.35
3dpf,9.77,0,2.3,3.45,55.17,0.57,0,5.17,4.6
5dpf,7.24,1.03,1.55,5.17,68.74,2.07,4.65,5.17,11.89
10dpf,5.65,0.63,1.88,0,32.63,0,0,3.77,2.51
