stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.83,0.83,0,0,38.37
3dpf,11.49,0.57,1.15,0,0,9.19
5dpf,1.03,0.52,2.07,0.52,0.52,38.25
10dpf,5.02,1.26,3.14,0,0,12.55
