stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,2.5,3.34,2.5,3.34
3dpf,21.84,0.57,0.57,0.57,4.6,0,0.57
5dpf,1.03,0.52,1.03,0,3.62,0,0.52
10dpf,5.65,0,0.63,0.63,3.77,0,0.63
