stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0,0,0,0,0
3dpf,0.57,0,0,0.57,0.57,0
5dpf,1.03,0.52,0.52,0,4.13,0.52
10dpf,0,0,0,0,3.14,0
