stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,13,3,1,0,0,0
2dpf,1.67,1.67,20.85,11.68,2.5,5.84,0.83,1.67
3dpf,25.86,0,14.37,9.19,0.57,8.05,0.57,0.57
5dpf,3.1,6.72,72.87,44.96,1.03,27.91,1.55,9.82
10dpf,11.3,4.39,90.36,23.22,0,15.69,0,1.26
