stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,6.69
2dpf,0,0,2.5,0,0.83,0.83,0,2.5
3dpf,0.57,0,0,0.57,4.02,0,0.57,0
5dpf,0,0,20.16,0.52,2.58,0.52,0,4.65
10dpf,0.63,0.63,15.06,0,0.63,0,0,0.63
