stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0.83,10.01,0,0,3.34,0
3dpf,2.3,0,0,2.3,27.01,0.57,0,0.57,0
5dpf,1.55,0.52,0.52,1.03,39.28,3.1,0.52,11.37,1.55
10dpf,1.88,0.63,1.26,1.88,28.24,0.63,0,12.55,0
