stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,2.05,0
24hpf,0,0,0,0,0,0,0,1,0
2dpf,6.67,0,0,0.83,7.51,0,0,5.84,2.5
3dpf,11.49,0,1.15,0,6.32,0,0,0.57,0
5dpf,5.69,0,1.03,0,5.69,0,0.52,3.1,1.03
10dpf,16.32,0.63,1.88,1.26,12.55,0.63,0,0.63,0.63
