stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,9,0,0,0,0
2dpf,1.67,0,17.52,0,3.34,0,0.83
3dpf,2.87,1.15,33.9,0,1.72,0,0.57
5dpf,2.07,0,99.75,0.52,1.03,0.52,1.03
10dpf,5.02,2.51,109.19,0,1.88,0,2.51
