stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0.83,2.5,0,0.83
3dpf,89.64,0,0.57,0,2.3,0,0
5dpf,2.58,0.52,0,0,4.13,0.52,1.55
10dpf,48.32,0,0,0,0.63,0.63,0
