stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1,0
2dpf,17.52,0,2.5,3.34,5,1.67,1.67,10.84,2.5
3dpf,7.47,0,0,0.57,5.75,0,0,4.6,0.57
5dpf,0.52,0,3.62,0,13.95,0,0.52,25.32,3.62
10dpf,9.41,1.26,0.63,0,1.88,0,0,11.92,1.26
