stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0.83,4.17,1.67,0.83,0
3dpf,0.57,3.45,1.72,1.72,3.45,0
5dpf,1.55,8.27,3.62,0.52,7.24,0.52
10dpf,0,26.98,1.88,0,3.14,0
