stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,25.02,0,1.67,0.83,0,0,0,0
3dpf,4.6,0,1.15,0,0,0,0,0
5dpf,10.34,0.52,2.07,0,0.52,0.52,0.52,0.52
10dpf,2.51,0,1.26,0,0,0,0,0
