stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
16hpf,0,6.15,0,0,0
24hpf,0,2,0,0,0
2dpf,1.67,11.68,1.67,0,0.83
3dpf,0.57,0,0,0.57,0
5dpf,0,3.62,0,0.52,0.52
10dpf,0,0.63,0,0,0
