stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,1.72,0,0,0,0.57,1.15,0,0.57
5dpf,1.03,1.55,0.52,1.03,0.52,3.62,2.07,2.07
10dpf,0.63,0,0,1.26,0.63,0,3.77,0
