stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,1.67,1.67,0.83,2.5
3dpf,1.15,0,0,1.15,22.41,0,0.57
5dpf,0.52,0.52,2.58,1.03,20.16,3.1,2.58
10dpf,3.14,0,1.88,1.88,15.06,0.63,0
