stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,1.67,0,0.83,4.17,0,0,4.17,6.67
3dpf,2.87,1.15,0,1.72,9.77,0.57,0,0,1.72
5dpf,4.13,4.65,7.75,6.72,43.41,4.13,3.1,7.75,27.91
10dpf,3.14,1.88,5.02,3.14,11.3,3.14,0,3.14,1.26
