stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,2,0,0
2dpf,12.51,0,0.83,0,0.83,5.84,1.67,1.67,0.83
3dpf,190.21,2.3,0.57,0,0.57,16.09,0,1.72,0.57
5dpf,18.61,1.55,1.55,3.1,1.55,14.47,3.1,2.58,4.13
10dpf,163.16,2.51,0.63,1.88,0,6.9,1.26,0.63,1.88
