stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5.84,0,0,0,3.34,0,0,0,0
3dpf,88.5,0.57,0,0,2.3,0.57,0,0.57,0.57
5dpf,5.17,0,1.03,0.52,2.58,0,0.52,0,0
10dpf,16.94,0,1.26,0,0,0,0,0,0
