stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,periderm
2dpf,0,0,0.83,0,0
3dpf,2.3,0,1.15,0,0
5dpf,0.52,0.52,1.03,0.52,1.03
10dpf,3.77,0,0,0,0.63
