stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.84,0,0.83,0.83,5.84,0,0,0.83
3dpf,118.38,0,0,0,4.6,0,0,0
5dpf,1.55,0,1.03,0,1.55,0.52,1.03,1.03
10dpf,30.12,0.63,0,0,3.77,0,0.63,0.63
