stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,1,0,0,0,0,0,0
2dpf,0,0.83,0,0.83,5,0,0.83,0
3dpf,4.6,1.15,0,0.57,6.32,0.57,0,0
5dpf,2.07,23.77,1.55,0.52,7.24,0.52,1.03,5.69
10dpf,4.39,59.62,1.26,0,3.14,0.63,0,1.26
