stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0,0
2dpf,1.67,0,0,8.34,0,0.83,0,0,0
3dpf,4.02,0.57,0,4.02,0,0.57,0,0,8.62
5dpf,4.13,0.52,1.55,5.17,0.52,6.72,0.52,1.03,5.69
10dpf,3.77,0,0,4.39,0,3.14,0,0,1.88
