stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0.83,0,0,0
3dpf,77,0.57,0,0.57,1.15,0,0
5dpf,6.72,0,1.03,0,2.07,1.03,0.52
10dpf,18.2,0,0,0,1.88,0,0
