stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.67,0,0.83,0,0.83,0,0.83,0.83
3dpf,64.36,0,0.57,0,1.72,0,0,0
5dpf,2.07,0.52,0,0.52,5.17,0.52,0,1.03
10dpf,20.71,0.63,0,0,2.51,0,0,0
