stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,13.35,1.67,0.83,2.5,0,0.83
3dpf,8.62,0,0.57,2.3,0.57,0
5dpf,10.85,0,0,3.62,0,0
10dpf,4.39,1.26,0.63,0.63,0,0
