stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
2dpf,9.17,0,0,0,1.67,15.85,0.83,0,3.34
3dpf,20.69,0.57,0.57,0.57,0.57,12.64,0.57,0,4.6
5dpf,3.1,0.52,0,0.52,0,12.92,0,0.52,13.44
10dpf,5.02,0,0,0,0.63,6.9,0.63,0,2.51
