stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,1.93
2dpf,7.51,0,0,2.5,7.51,0,5,0
3dpf,12.07,0,0,0.57,5.17,0.57,1.15,0.57
5dpf,1.03,0,2.07,0,4.65,0.52,1.03,1.03
10dpf,3.77,0.63,0,0,1.88,0,0,0
