stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,258.07
12hpf,0,9.64,0,0,0,0,0,0,1.93,160
14hpf,6.69,10.03,0,0,0,0,0,0,0,795.84
16hpf,8.2,16.41,0,2.05,4.1,0,0,0,6.15,635.75
19hpf,4.38,4.38,2.19,0,0,0,0,0,0,985.13
24hpf,5,5,0,0,0,1,0,0,10,370
2dpf,48.38,6.67,5,14.18,9.17,8.34,2.5,0,3.34,477.93
3dpf,21.84,21.26,0.57,10.92,0,6.9,0,0,1.15,147.11
5dpf,40.31,25.32,4.65,13.44,2.07,13.95,1.55,0.52,3.1,577.3
10dpf,16.32,16.94,11.3,8.79,0,6.28,1.26,0,0.63,131.15
