stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.34,0,0,2.5,0.83,115.94
3dpf,0.57,0,0,0,0.57,4.6
5dpf,0,1.55,0.52,0.52,0,13.44
10dpf,0.63,0.63,0,0.63,0,3.77
