stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0.83,0,0.83,0,0,0.83
3dpf,20.69,1.15,0,0,0,1.15,0,0.57,2.87
5dpf,0.52,1.03,0,2.07,0.52,2.07,1.55,0.52,9.82
10dpf,8.79,1.26,1.26,0.63,0,3.77,0,1.88,1.88
